text,label
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me. Case Ticket #75491.",1
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk Case Ticket #14952.,1
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request. Case Ticket #68953.,1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main. Reference ID: 124262.,0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #12355.",1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz Case Ticket #57737.,1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point.,0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 162099.",0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk",1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 642291.,0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 529635.",0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #38652.",1
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept",1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account Case Ticket #34952.,1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately. Case Ticket #56695.",1
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday. Reference ID: 826229.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz Case Ticket #38478.,1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week.,0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week. Reference ID: 762184.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 827514.",0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 254785.",0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 897460.,0
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz,1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 211596.,0
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz,1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #69863.",1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required. Reference ID: 491456.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 959162.,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #23875.,1
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 599651.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #36760.,1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #26972.",1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #17810.",1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 447688.",0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 522829.,0
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change.,0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 393046.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 695673.",0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request. Case Ticket #13049.,1
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #59752.",1
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz,1
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz Case Ticket #92781.,1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating? Reference ID: 631265.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 236996.,0
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top Case Ticket #70338.,1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim Case Ticket #79181.",1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately. Case Ticket #21056.",1
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk Case Ticket #68935.,1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 800822.,0
Spotify: Your Weekly Discover playlist is ready with 30 fresh tracks based on your recent listening history.,0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 582954.",0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required. Reference ID: 535293.,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery,1
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #68106.",1
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #19550.",1
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me. Case Ticket #26529.",1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 365503.",0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #72843.,1
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me.",1
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #29420.",1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 601508.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately. Case Ticket #61102.",1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #37788.,1
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #16103.",1
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday. Reference ID: 564023.",0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 766206.,0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #39573.",1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery,1
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #20239.",1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone. Reference ID: 991904.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #18498.,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 267234.,0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #37355.",1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #88849.",1
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone. Reference ID: 238272.,0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #45638.",1
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week. Reference ID: 939444.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 724187.,0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #92179.",1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change.,0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #97181.",1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 173957.",0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 126658.",0
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 186205.",0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #65032.",1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block",1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery,1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #28441.,1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 818115.,0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately.",1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 458915.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk",1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block",1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes. Reference ID: 166191.",0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay Case Ticket #82744.,1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 323885.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #49117.,1
Hey! Are you free for lunch today at the cafeteria around 1:00 PM? Reference ID: 896671.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 570945.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating? Reference ID: 247031.",0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes. Reference ID: 481649.",0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #58128.",1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top Case Ticket #62850.,1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main. Reference ID: 886099.,0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 900475.",0
"CONGRATULATIONS! You have won $1,000,000 in the International Mobile Lottery. Send your full name, bank account number, and OTP to claim prize money immediately. Case Ticket #92046.",1
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 548088.,0
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account Case Ticket #11398.,1
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840. Reference ID: 457959.",0
"Your flight ticket for AI-302 to San Francisco is confirmed. Terminal 3, Gate 42. Check-in opens 24 hours prior. Reference ID: 848529.",0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 394464.,0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #55886.,1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 122942.,0
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me. Case Ticket #89489.",1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #52977.,1
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me.",1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me. Case Ticket #92209.",1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 328860.",0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 163859.,0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 326533.",0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 909483.",0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 734604.,0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk",1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top Case Ticket #57603.,1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #62980.,1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk Case Ticket #85578.,1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 985752.,0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #75289.",1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 996157.,0
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #58977.",1
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week. Reference ID: 813385.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
"Amazon Fraud Dept: We placed a hold on your order #849204 (MacBook Pro $2,399). Call 1-800-FAKE-NUM or click http://amazon-security-orders.xyz to verify your credit card immediately.",1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #79457.",1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 515035.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 369338.",0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz Case Ticket #26553.,1
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required. Reference ID: 291971.,0
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app.,0
